YYYY-MM-DD,hh:mm:ss,air_temp,wind_direction,wind_speed,pressure
2014-02-16,21:06:52,-7.7634,47.0,4.9971,982.24
2014-02-16,21:06:57,-7.7531,46.0,5.0176,982.22
2014-02-16,21:07:02,-7.7839,50.0,5.2429,982.25
2014-02-16,21:07:07,-7.7584,48.0,5.3043,982.2
2014-02-16,21:07:12,-7.7686,49.0,5.3862,982.2
2014-02-16,21:07:17,-7.7582,44.0,5.5091,982.2
2014-02-16,21:07:22,-7.7787,41.0,5.161,982.23
2014-02-16,21:07:27,-7.7737,47.0,5.2838,982.26
2014-02-16,21:07:32,-7.7531,47.0,5.161,982.27
2014-02-16,21:07:37,-7.7015,51.0,5.1405,982.26
2014-02-16,21:07:42,-7.6653,44.0,4.7923,982.22
2014-02-16,21:07:47,-7.6396,43.0,5.2838,982.21
2014-02-16,21:07:52,-7.6398,48.0,4.9357,982.23
2014-02-16,21:07:57,-7.6705,45.0,4.6899,982.25
2014-02-16,21:08:02,-7.6861,40.0,4.6899,982.28
2014-02-16,21:08:07,-7.6913,39.0,4.5466,982.31
2014-02-16,21:08:12,-7.7223,45.0,4.3008,982.29
2014-02-16,21:08:17,-7.717,45.0,4.8538,982.3
2014-02-16,21:08:22,-7.6915,37.0,4.8128,982.27
2014-02-16,21:08:27,-7.7016,46.0,4.9357,982.25
2014-02-16,21:08:32,-7.6551,48.0,5.1814,982.23
2014-02-16,21:08:37,-7.6034,48.0,5.5296,982.26
2014-02-16,21:08:42,-7.5777,36.0,4.9971,982.3
2014-02-16,21:08:47,-7.588,45.0,4.4851,982.27
2014-02-16,21:08:52,-7.588,44.0,4.5261,982.26
2014-02-16,21:08:57,-7.5932,43.0,4.608,982.31
2014-02-16,21:09:02,-7.6191,30.0,4.7718,982.31
2014-02-16,21:09:07,-7.6035,42.0,5.3043,982.25
2014-02-16,21:09:12,-7.6087,45.0,5.2634,982.25
2014-02-16,21:09:17,-7.6191,36.0,5.079,982.29
2014-02-16,21:09:22,-7.6242,39.0,5.0381,982.23
2014-02-16,21:09:27,-7.6553,47.0,5.1814,982.26
2014-02-16,21:09:32,-7.6706,42.0,5.12,982.21
2014-02-16,21:09:37,-7.6915,41.0,5.2224,982.24
2014-02-16,21:09:42,-7.6862,43.0,5.0381,982.25
2014-02-16,21:09:47,-7.6964,48.0,4.4851,982.29
2014-02-16,21:09:52,-7.717,56.0,4.3008,982.28
2014-02-16,21:09:57,-7.7429,50.0,4.3622,982.31
2014-02-16,21:10:02,-7.7584,51.0,4.3827,982.27
2014-02-16,21:10:07,-7.7534,46.0,4.5261,982.28
2014-02-16,21:10:12,-7.7686,47.0,4.8742,982.3
2014-02-16,21:10:17,-7.7223,47.0,5.3453,982.31
2014-02-16,21:10:22,-7.717,37.0,4.9562,982.29
2014-02-16,21:10:27,-7.707,38.0,4.6694,982.28
2014-02-16,21:10:32,-7.7017,25.0,3.9117,982.32
2014-02-16,21:10:37,-7.7119,51.0,4.3213,982.32
2014-02-16,21:10:42,-7.6966,47.0,4.4032,982.32
2014-02-16,21:10:47,-7.6915,47.0,4.6694,982.31
2014-02-16,21:10:52,-7.6965,45.0,4.649,982.29
2014-02-16,21:10:57,-7.7223,41.0,4.649,982.29
2014-02-16,21:11:02,-7.7429,40.0,4.7309,982.3
2014-02-16,21:11:07,-7.7534,43.0,5.0995,982.34
2014-02-16,21:11:12,-7.7739,43.0,5.4477,982.31
2014-02-16,21:11:17,-7.7584,44.0,5.6525,982.32
2014-02-16,21:11:22,-7.7481,42.0,5.4886,982.32
2014-02-16,21:11:27,-7.7481,40.0,5.2224,982.29
2014-02-16,21:11:32,-7.7327,40.0,5.2019,982.31
2014-02-16,21:11:37,-7.7584,42.0,5.0381,982.33
2014-02-16,21:11:42,-7.7843,44.0,4.9562,982.28
2014-02-16,21:11:47,-7.8098,43.0,4.8947,982.28
2014-02-16,21:11:52,-7.8204,47.0,4.7718,982.29
2014-02-16,21:11:57,-7.8306,52.0,4.7718,982.3
2014-02-16,21:12:02,-7.8358,44.0,5.4477,982.33
2014-02-16,21:12:07,-7.841,44.0,5.3862,982.3
2014-02-16,21:12:12,-7.8358,42.0,5.4886,982.26
2014-02-16,21:12:17,-7.8461,45.0,5.2224,982.28
2014-02-16,21:12:22,-7.8617,42.0,4.9152,982.31
2014-02-16,21:12:27,-7.8667,36.0,4.8947,982.31
2014-02-16,21:12:32,-7.8463,45.0,4.1165,982.33
2014-02-16,21:12:37,-7.846,40.0,4.3008,982.33
2014-02-16,21:12:42,-7.8411,45.0,4.2394,982.33
2014-02-16,21:12:47,-7.8101,38.0,4.4442,982.34
2014-02-16,21:12:52,-7.7844,49.0,3.7069,982.37
2014-02-16,21:12:57,-7.7432,59.0,4.137,982.36
2014-02-16,21:13:02,-7.7122,34.0,3.5226,982.36
2014-02-16,21:13:07,-7.6863,41.0,4.608,982.35
2014-02-16,21:13:12,-7.6966,40.0,5.0586,982.34
2014-02-16,21:13:17,-7.7122,46.0,4.7514,982.32
2014-02-16,21:13:22,-7.7328,44.0,4.5466,982.35
2014-02-16,21:13:27,-7.7535,47.0,4.2189,982.35
2014-02-16,21:13:32,-7.7639,45.0,4.1574,982.36
2014-02-16,21:13:37,-7.7689,48.0,4.3827,982.36
2014-02-16,21:13:42,-7.7792,32.0,4.4442,982.3
2014-02-16,21:13:47,-7.7791,51.0,4.4237,982.33
2014-02-16,21:13:52,-7.7689,49.0,4.649,982.31
2014-02-16,21:13:57,-7.7794,45.0,5.3453,982.37
2014-02-16,21:14:02,-7.7949,43.0,5.2429,982.34
2014-02-16,21:14:07,-7.8204,41.0,5.2634,982.34
2014-02-16,21:14:12,-7.8103,39.0,5.161,982.35
2014-02-16,21:14:17,-7.8309,49.0,5.0586,982.34
2014-02-16,21:14:22,-7.8103,46.0,5.2634,982.34
2014-02-16,21:14:27,-7.8052,49.0,4.7923,982.39
2014-02-16,21:14:32,-7.7896,47.0,4.7923,982.38
2014-02-16,21:14:37,-7.7741,49.0,4.7923,982.34
2014-02-16,21:14:42,-7.7639,40.0,5.0381,982.33
2014-02-16,21:14:47,-7.7585,33.0,5.4477,982.37
2014-02-16,21:14:52,-7.738,49.0,4.2598,982.36
2014-02-16,21:14:57,-7.7328,48.0,4.5056,982.41
2014-02-16,21:15:02,-7.7173,45.0,4.4032,982.37
2014-02-16,21:15:07,-7.7277,44.0,4.3213,982.37
2014-02-16,21:15:12,-7.7122,65.0,3.8093,982.42
2014-02-16,21:15:17,-7.6811,43.0,3.7478,982.44
2014-02-16,21:15:22,-7.6501,44.0,3.1949,982.44
2014-02-16,21:15:27,-7.6243,40.0,3.031,982.45
2014-02-16,21:15:32,-7.5883,39.0,3.0106,982.4
2014-02-16,21:15:37,-7.5832,49.0,2.6624,982.41
2014-02-16,21:15:42,-7.573,42.0,4.4646,982.45
2014-02-16,21:15:47,-7.5781,31.0,4.4237,982.43
2014-02-16,21:15:52,-7.5576,38.0,4.4032,982.43
2014-02-16,21:15:57,-7.5524,47.0,4.5875,982.38
2014-02-16,21:16:02,-7.5628,41.0,4.649,982.43
2014-02-16,21:16:07,-7.5935,45.0,4.137,982.46
2014-02-16,21:16:12,-7.604,53.0,4.0755,982.45
2014-02-16,21:16:17,-7.5988,41.0,3.7683,982.45
2014-02-16,21:16:22,-7.6143,57.0,3.3178,982.45
2014-02-16,21:16:27,-7.609,33.0,3.584,982.44
2014-02-16,21:16:32,-7.6142,38.0,3.9117,982.44
2014-02-16,21:16:37,-7.5937,85.0,3.3792,982.45
2014-02-16,21:16:42,-7.5783,52.0,2.3757,982.45
2014-02-16,21:16:47,-7.5421,54.0,3.2358,982.48
2014-02-16,21:16:52,-7.5162,67.0,3.2563,982.48
2014-02-16,21:16:57,-7.5007,49.0,2.6214,982.45
2014-02-16,21:17:02,-7.4853,49.0,2.5395,982.47
2014-02-16,21:17:07,-7.4595,45.0,3.3997,982.49
2014-02-16,21:17:12,-7.4595,35.0,3.2768,982.49
2014-02-16,21:17:17,-7.4647,56.0,4.3213,982.45
2014-02-16,21:17:22,-7.4853,41.0,4.5466,982.44
2014-02-16,21:17:27,-7.5215,46.0,4.7309,982.41
2014-02-16,21:17:32,-7.5421,41.0,5.3248,982.39
2014-02-16,21:17:37,-7.5524,44.0,5.4682,982.44
2014-02-16,21:17:42,-7.5473,41.0,5.2224,982.41
2014-02-16,21:17:47,-7.5626,38.0,5.0586,982.42
2014-02-16,21:17:52,-7.5835,37.0,4.6694,982.43
2014-02-16,21:17:57,-7.6195,41.0,4.1574,982.45
2014-02-16,21:18:02,-7.6657,41.0,4.1165,982.44
2014-02-16,21:18:07,-7.7071,46.0,4.2803,982.46
2014-02-16,21:18:12,-7.6709,42.0,4.3008,982.44
2014-02-16,21:18:17,-7.6452,39.0,4.3827,982.46
2014-02-16,21:18:22,-7.6401,45.0,4.3827,982.44
2014-02-16,21:18:27,-7.6507,44.0,4.5875,982.45
2014-02-16,21:18:32,-7.6866,44.0,4.5466,982.45
2014-02-16,21:18:37,-7.7073,46.0,4.4646,982.43
2014-02-16,21:18:42,-7.6761,52.0,5.0586,982.44
2014-02-16,21:18:47,-7.635,51.0,4.9766,982.47
2014-02-16,21:18:52,-7.635,49.0,4.6694,982.43
2014-02-16,21:18:57,-7.6504,41.0,5.0586,982.46
2014-02-16,21:19:02,-7.6557,43.0,5.1814,982.45
2014-02-16,21:19:07,-7.6711,35.0,4.8538,982.47
2014-02-16,21:19:12,-7.6814,43.0,4.7718,982.43
2014-02-16,21:19:17,-7.6609,54.0,4.7923,982.41
2014-02-16,21:19:22,-7.6452,53.0,4.8742,982.45
2014-02-16,21:19:27,-7.6248,47.0,4.7718,982.46
2014-02-16,21:19:32,-7.6505,41.0,4.7309,982.43
2014-02-16,21:19:37,-7.7071,41.0,4.8333,982.4
2014-02-16,21:19:42,-7.728,36.0,4.8947,982.42
2014-02-16,21:19:47,-7.7587,50.0,4.8742,982.44
2014-02-16,21:19:52,-7.7692,52.0,4.3008,982.46
2014-02-16,21:19:57,-7.7639,37.0,4.649,982.42
2014-02-16,21:20:02,-7.7589,41.0,4.9766,982.44
2014-02-16,21:20:07,-7.7742,42.0,5.4067,982.44
2014-02-16,21:20:12,-7.7485,45.0,4.8128,982.48
2014-02-16,21:20:17,-7.7381,45.0,4.2189,982.47
2014-02-16,21:20:22,-7.733,45.0,4.4032,982.48
2014-02-16,21:20:27,-7.7226,46.0,5.2224,982.48
2014-02-16,21:20:32,-7.6662,34.0,4.1165,982.49
2014-02-16,21:20:37,-7.6404,49.0,4.8742,982.5
2014-02-16,21:20:42,-7.6248,49.0,4.5056,982.44
2014-02-16,21:20:47,-7.6454,49.0,4.4032,982.44
2014-02-16,21:20:52,-7.6712,51.0,4.4851,982.46
2014-02-16,21:20:57,-7.7176,47.0,4.7309,982.44
2014-02-16,21:21:02,-7.7433,43.0,5.0995,982.4
2014-02-16,21:21:07,-7.7538,47.0,5.1814,982.4
2014-02-16,21:21:12,-7.769,39.0,4.9152,982.4
2014-02-16,21:21:17,-7.7899,40.0,4.7718,982.42
2014-02-16,21:21:22,-7.8156,37.0,4.5875,982.44
2014-02-16,21:21:27,-7.8466,45.0,5.0381,982.43
2014-02-16,21:21:32,-7.8466,43.0,5.1405,982.43
2014-02-16,21:21:37,-7.8518,45.0,4.9971,982.44
2014-02-16,21:21:42,-7.8725,47.0,4.9562,982.44
2014-02-16,21:21:47,-7.8828,42.0,5.0586,982.44
2014-02-16,21:21:52,-7.8466,46.0,5.2019,982.46
2014-02-16,21:21:57,-7.8156,51.0,4.8742,982.39
2014-02-16,21:22:02,-7.8002,43.0,5.079,982.43
2014-02-16,21:22:07,-7.8104,41.0,5.0381,982.41
2014-02-16,21:22:12,-7.8208,46.0,5.2429,982.47
2014-02-16,21:22:17,-7.8156,43.0,5.0586,982.42
2014-02-16,21:22:22,-7.8311,46.0,4.9971,982.47
2014-02-16,21:22:27,-7.8056,49.0,4.3213,982.48
2014-02-16,21:22:32,-7.7797,26.0,3.584,982.45
2014-02-16,21:22:37,-7.7383,40.0,4.4851,982.46
2014-02-16,21:22:42,-7.7333,43.0,5.8368,982.43
2014-02-16,21:22:47,-7.6969,56.0,5.2838,982.45
2014-02-16,21:22:52,-7.6714,49.0,4.7923,982.46
2014-02-16,21:22:57,-7.6559,45.0,4.7718,982.47
2014-02-16,21:23:02,-7.63,53.0,4.1165,982.49
2014-02-16,21:23:07,-7.6043,50.0,3.2973,982.52
2014-02-16,21:23:12,-7.6041,43.0,3.0515,982.45
2014-02-16,21:23:17,-7.6197,45.0,4.0755,982.44
2014-02-16,21:23:22,-7.6455,43.0,5.3248,982.43
2014-02-16,21:23:27,-7.6662,49.0,5.3862,982.48
2014-02-16,21:23:32,-7.6714,57.0,5.2019,982.48
2014-02-16,21:23:37,-7.6559,50.0,4.8947,982.43
2014-02-16,21:23:42,-7.6507,49.0,3.9117,982.46
2014-02-16,21:23:47,-7.6507,33.0,4.4442,982.48
2014-02-16,21:23:52,-7.6352,64.0,4.4237,982.52
2014-02-16,21:23:57,-7.6043,43.0,3.0515,982.46
2014-02-16,21:24:02,-7.5939,48.0,4.3418,982.51
2014-02-16,21:24:07,-7.5939,41.0,4.6694,982.48
2014-02-16,21:24:12,-7.6043,41.0,4.1779,982.48
2014-02-16,21:24:17,-7.6301,46.0,3.8093,982.52
2014-02-16,21:24:22,-7.6248,46.0,5.4067,982.5
2014-02-16,21:24:27,-7.6095,46.0,5.2634,982.43
2014-02-16,21:24:32,-7.6353,41.0,5.1814,982.45
2014-02-16,21:24:37,-7.6766,43.0,4.9971,982.46
2014-02-16,21:24:42,-7.6817,67.0,5.161,982.46
2014-02-16,21:24:47,-7.6766,59.0,4.7104,982.46
2014-02-16,21:24:52,-7.6662,51.0,4.9971,982.44
2014-02-16,21:24:57,-7.6869,52.0,5.3248,982.45
2014-02-16,21:25:02,-7.7076,47.0,5.12,982.47
2014-02-16,21:25:07,-7.7283,44.0,5.079,982.46
2014-02-16,21:25:12,-7.7489,42.0,4.9971,982.43
2014-02-16,21:25:17,-7.785,42.0,5.0176,982.47
2014-02-16,21:25:22,-7.8004,49.0,5.12,982.45
2014-02-16,21:25:27,-7.8159,45.0,5.0995,982.46
2014-02-16,21:25:32,-7.8109,59.0,4.7718,982.47
2014-02-16,21:25:37,-7.7902,46.0,4.4237,982.52
2014-02-16,21:25:42,-7.7903,59.0,4.0755,982.5
2014-02-16,21:25:47,-7.8059,59.0,3.8502,982.5
2014-02-16,21:25:52,-7.7696,49.0,3.9936,982.5
2014-02-16,21:25:57,-7.7335,64.0,3.0106,982.52
2014-02-16,21:26:02,-7.7284,47.0,3.5635,982.52
2014-02-16,21:26:07,-7.7179,38.0,4.608,982.49
2014-02-16,21:26:12,-7.7128,60.0,4.3213,982.49
2014-02-16,21:26:17,-7.7024,58.0,5.079,982.5
2014-02-16,21:26:22,-7.7076,65.0,5.12,982.48
2014-02-16,21:26:27,-7.6972,55.0,4.9152,982.51
2014-02-16,21:26:32,-7.6819,50.0,4.7309,982.5
2014-02-16,21:26:37,-7.6767,47.0,5.3248,982.49
2014-02-16,21:26:42,-7.7024,47.0,5.2019,982.51
2014-02-16,21:26:47,-7.7024,41.0,4.5875,982.5
2014-02-16,21:26:52,-7.6819,54.0,4.1779,982.49
2014-02-16,21:26:57,-7.6817,52.0,4.096,982.51
2014-02-16,21:27:02,-7.6817,52.0,4.9562,982.52
2014-02-16,21:27:07,-7.6612,38.0,3.7888,982.51
2014-02-16,21:27:12,-7.6458,51.0,3.3997,982.52
2014-02-16,21:27:17,-7.6405,51.0,3.6864,982.54
2014-02-16,21:27:22,-7.6253,42.0,3.9731,982.53
2014-02-16,21:27:27,-7.5942,47.0,4.1779,982.51
2014-02-16,21:27:32,-7.6048,45.0,4.3418,982.52
2014-02-16,21:27:37,-7.6455,42.0,4.4851,982.5
2014-02-16,21:27:42,-7.6922,40.0,4.7104,982.49
2014-02-16,21:27:47,-7.7233,41.0,4.7104,982.52
2014-02-16,21:27:52,-7.7593,43.0,4.6899,982.53
2014-02-16,21:27:57,-7.7439,40.0,4.8947,982.52
2014-02-16,21:28:02,-7.7489,38.0,4.7104,982.55
2014-02-16,21:28:07,-7.785,40.0,4.9766,982.49
2014-02-16,21:28:12,-7.7903,44.0,5.12,982.52
2014-02-16,21:28:17,-7.7851,32.0,4.608,982.52
2014-02-16,21:28:22,-7.8007,50.0,5.6525,982.53
2014-02-16,21:28:27,-7.7748,47.0,4.2598,982.54
2014-02-16,21:28:32,-7.7748,44.0,4.4032,982.5
2014-02-16,21:28:37,-7.811,44.0,4.8538,982.5
2014-02-16,21:28:42,-7.8316,43.0,4.9152,982.51
2014-02-16,21:28:47,-7.8573,44.0,5.0586,982.49
2014-02-16,21:28:52,-7.8831,47.0,5.3862,982.53
2014-02-16,21:28:57,-7.8935,45.0,5.2429,982.5
2014-02-16,21:29:02,-7.9295,46.0,5.0381,982.5
2014-02-16,21:29:07,-7.9298,42.0,5.0381,982.53
2014-02-16,21:29:12,-7.9555,44.0,5.2224,982.53
2014-02-16,21:29:17,-7.9655,43.0,5.2838,982.53
2014-02-16,21:29:22,-7.9914,40.0,5.12,982.56
2014-02-16,21:29:27,-7.9914,41.0,5.079,982.59
2014-02-16,21:29:32,-7.9914,44.0,5.2429,982.53
2014-02-16,21:29:37,-8.0069,44.0,4.8947,982.56
2014-02-16,21:29:42,-8.0121,41.0,4.8128,982.56
2014-02-16,21:29:47,-8.0069,40.0,4.2394,982.55
2014-02-16,21:29:52,-7.9916,40.0,4.9562,982.6
2014-02-16,21:29:57,-7.9862,40.0,4.7923,982.59
2014-02-16,21:30:02,-7.9759,41.0,4.9562,982.64
2014-02-16,21:30:07,-7.9655,42.0,4.9152,982.62
2014-02-16,21:30:12,-7.9655,43.0,4.3418,982.63
2014-02-16,21:30:17,-7.9709,37.0,4.3418,982.59
2014-02-16,21:30:22,-7.9605,37.0,4.6899,982.64
2014-02-16,21:30:27,-7.9503,37.0,4.8947,982.62
2014-02-16,21:30:32,-7.9193,45.0,5.079,982.61
2014-02-16,21:30:37,-7.8886,49.0,5.0586,982.64
2014-02-16,21:30:42,-7.8627,56.0,4.649,982.67
2014-02-16,21:30:47,-7.8317,50.0,4.5875,982.67
2014-02-16,21:30:52,-7.8317,39.0,4.1574,982.64
2014-02-16,21:30:57,-7.8524,44.0,4.3418,982.66
2014-02-16,21:31:02,-7.8679,46.0,4.5875,982.68
2014-02-16,21:31:07,-7.8524,40.0,4.6694,982.65
2014-02-16,21:31:12,-7.8678,43.0,4.7309,982.64
2014-02-16,21:31:17,-7.8938,42.0,4.567,982.66
2014-02-16,21:31:22,-7.8938,39.0,4.649,982.67
2014-02-16,21:31:27,-7.8886,38.0,4.7514,982.69
2014-02-16,21:31:32,-7.8627,37.0,4.4237,982.68
2014-02-16,21:31:37,-7.8266,46.0,4.137,982.66
2014-02-16,21:31:42,-7.7853,74.0,4.3418,982.7
2014-02-16,21:31:47,-7.7541,60.0,3.4406,982.72
2014-02-16,21:31:52,-7.7233,51.0,2.9082,982.68
2014-02-16,21:31:57,-7.7336,42.0,3.9322,982.73
2014-02-16,21:32:02,-7.7388,51.0,4.3418,982.72
2014-02-16,21:32:07,-7.7388,50.0,3.8707,982.72
2014-02-16,21:32:12,-7.7388,47.0,4.096,982.73
2014-02-16,21:32:17,-7.7543,41.0,4.0346,982.74
2014-02-16,21:32:22,-7.749,41.0,3.8298,982.74
2014-02-16,21:32:27,-7.7595,30.0,3.5021,982.73
2014-02-16,21:32:32,-7.7698,38.0,3.7069,982.74
2014-02-16,21:32:37,-7.7955,35.0,3.4816,982.75
2014-02-16,21:32:42,-7.8162,39.0,3.1744,982.75
2014-02-16,21:32:47,-7.8162,41.0,3.2154,982.78
2014-02-16,21:32:52,-7.8061,64.0,3.0925,982.77
2014-02-16,21:32:57,-7.7852,25.0,3.4611,982.8
2014-02-16,21:33:02,-7.7853,30.0,2.56,982.78
2014-02-16,21:33:07,-7.78,35.0,3.7069,982.79
2014-02-16,21:33:12,-7.7853,42.0,3.6045,982.79
2014-02-16,21:33:17,-7.7751,46.0,3.543,982.78
2014-02-16,21:33:22,-7.7234,52.0,3.8298,982.79
2014-02-16,21:33:27,-7.7287,52.0,3.9526,982.79
2014-02-16,21:33:32,-7.7236,46.0,3.9117,982.78
2014-02-16,21:33:37,-7.7285,38.0,4.055,982.76
2014-02-16,21:33:42,-7.7285,44.0,4.7718,982.76
2014-02-16,21:33:47,-7.7182,71.0,4.2803,982.76
2014-02-16,21:33:52,-7.6768,64.0,3.3792,982.79
2014-02-16,21:33:57,-7.672,59.0,3.3382,982.8
2014-02-16,21:34:02,-7.7184,38.0,3.4611,982.81
2014-02-16,21:34:07,-7.7337,29.0,2.8262,982.81
2014-02-16,21:34:12,-7.7184,39.0,3.031,982.82
2014-02-16,21:34:17,-7.7284,43.0,3.2358,982.83
2014-02-16,21:34:22,-7.708,49.0,3.3178,982.78
2014-02-16,21:34:27,-7.7029,50.0,3.8093,982.82
2014-02-16,21:34:32,-7.7029,42.0,3.9731,982.82
2014-02-16,21:34:37,-7.6822,48.0,4.0141,982.79
2014-02-16,21:34:42,-7.677,24.0,3.7683,982.8
2014-02-16,21:34:47,-7.6461,36.0,3.3178,982.81
2014-02-16,21:34:52,-7.6461,29.0,3.8093,982.83
2014-02-16,21:34:57,-7.6358,52.0,3.2973,982.85
2014-02-16,21:35:02,-7.6617,39.0,3.5635,982.81
2014-02-16,21:35:07,-7.6564,55.0,4.4646,982.81
2014-02-16,21:35:12,-7.6823,42.0,4.0141,982.8
2014-02-16,21:35:17,-7.708,39.0,4.2189,982.83
2014-02-16,21:35:22,-7.7339,41.0,4.1574,982.8
2014-02-16,21:35:27,-7.7596,37.0,4.055,982.82
2014-02-16,21:35:32,-7.7854,37.0,4.137,982.83
2014-02-16,21:35:37,-7.7958,41.0,3.9322,982.82
2014-02-16,21:35:42,-7.8163,47.0,3.4816,982.82
2014-02-16,21:35:47,-7.8422,34.0,3.3792,982.83
2014-02-16,21:35:52,-7.8576,31.0,3.7069,982.8
2014-02-16,21:35:57,-7.8319,45.0,3.7478,982.79
2014-02-16,21:36:02,-7.8217,38.0,3.9936,982.83
2014-02-16,21:36:07,-7.8422,36.0,3.8298,982.84
2014-02-16,21:36:12,-7.8627,41.0,3.6659,982.83
2014-02-16,21:36:17,-7.8886,42.0,3.9322,982.83
2014-02-16,21:36:22,-7.8938,42.0,3.7683,982.82
2014-02-16,21:36:27,-7.8991,40.0,3.4611,982.83
2014-02-16,21:36:32,-7.8886,11.0,3.543,982.84
2014-02-16,21:36:37,-7.8886,53.0,3.0106,982.86
2014-02-16,21:36:42,-7.8938,47.0,2.9286,982.84
2014-02-16,21:36:47,-7.8577,35.0,3.3792,982.82
2014-02-16,21:36:52,-7.842,38.0,4.1165,982.82
2014-02-16,21:36:57,-7.8113,30.0,4.055,982.83
2014-02-16,21:37:02,-7.8113,40.0,3.543,982.84
2014-02-16,21:37:07,-7.8576,42.0,3.543,982.84
2014-02-16,21:37:12,-7.8782,38.0,3.7274,982.82
2014-02-16,21:37:17,-7.8836,27.0,3.7888,982.83
2014-02-16,21:37:22,-7.8938,51.0,3.584,982.84
2014-02-16,21:37:27,-7.8681,30.0,3.3587,982.81
2014-02-16,21:37:32,-7.8527,40.0,3.3178,982.85
2014-02-16,21:37:37,-7.8217,14.0,2.4986,982.84
2014-02-16,21:37:42,-7.8008,44.0,2.0685,982.84
2014-02-16,21:37:47,-7.7751,51.0,2.2323,982.85
2014-02-16,21:37:52,-7.7237,31.0,2.2733,982.84
2014-02-16,21:37:57,-7.6928,8.0,2.048,982.85
2014-02-16,21:38:02,-7.641,26.0,2.4986,982.83
2014-02-16,21:38:07,-7.5843,9.0,2.8262,982.81
2014-02-16,21:38:12,-7.5483,54.0,2.8262,982.84
2014-02-16,21:38:17,-7.5481,43.0,2.9491,982.85
2014-02-16,21:38:22,-7.5843,49.0,3.0925,982.86
2014-02-16,21:38:27,-7.6206,47.0,3.3178,982.85
2014-02-16,21:38:32,-7.672,52.0,3.625,982.85
2014-02-16,21:38:37,-7.7236,47.0,3.4406,982.83
2014-02-16,21:38:42,-7.7546,45.0,3.3587,982.84
2014-02-16,21:38:47,-7.8113,41.0,3.7478,982.85
2014-02-16,21:38:52,-7.8475,36.0,4.3008,982.84
2014-02-16,21:38:57,-7.8167,48.0,4.096,982.84
2014-02-16,21:39:02,-7.8062,44.0,4.2394,982.85
2014-02-16,21:39:07,-7.7908,48.0,4.649,982.82
2014-02-16,21:39:12,-7.7908,46.0,4.0346,982.82
2014-02-16,21:39:17,-7.8063,49.0,4.096,982.85
2014-02-16,21:39:22,-7.8319,45.0,4.4237,982.86
2014-02-16,21:39:27,-7.8527,46.0,4.2394,982.85
2014-02-16,21:39:32,-7.8579,60.0,3.7478,982.86
2014-02-16,21:39:37,-7.8477,27.0,3.2154,982.86
2014-02-16,21:39:42,-7.8527,29.0,3.2154,982.84
2014-02-16,21:39:47,-7.8527,52.0,3.1334,982.87
2014-02-16,21:39:52,-7.8631,58.0,3.2768,982.86
2014-02-16,21:39:57,-7.8629,48.0,3.1334,982.83
2014-02-16,21:40:02,-7.8527,41.0,3.2973,982.86
2014-02-16,21:40:07,-7.8269,51.0,3.3997,982.85
2014-02-16,21:40:12,-7.7702,43.0,4.096,982.84
2014-02-16,21:40:17,-7.7701,51.0,4.055,982.86
2014-02-16,21:40:22,-7.7599,53.0,4.1779,982.85
2014-02-16,21:40:27,-7.729,45.0,4.1984,982.84
2014-02-16,21:40:32,-7.7185,32.0,4.1165,982.86
2014-02-16,21:40:37,-7.7185,58.0,3.3587,982.86
2014-02-16,21:40:42,-7.7496,52.0,3.1539,982.85
2014-02-16,21:40:47,-7.7549,38.0,3.6454,982.85
2014-02-16,21:40:52,-7.796,41.0,4.096,982.85
2014-02-16,21:40:57,-7.8217,47.0,4.2189,982.85
2014-02-16,21:41:02,-7.8372,53.0,4.567,982.85
2014-02-16,21:41:07,-7.8167,31.0,4.0346,982.86
2014-02-16,21:41:12,-7.8218,37.0,3.7069,982.86
2014-02-16,21:41:17,-7.827,38.0,3.2768,982.86
2014-02-16,21:41:22,-7.8167,49.0,2.8467,982.85
2014-02-16,21:41:27,-7.827,49.0,2.6419,982.81
2014-02-16,21:41:32,-7.8011,51.0,3.113,982.87
2014-02-16,21:41:37,-7.7858,62.0,3.7478,982.87
2014-02-16,21:41:42,-7.7548,57.0,4.096,982.86
2014-02-16,21:41:47,-7.7548,55.0,4.0346,982.87
2014-02-16,21:41:52,-7.7446,37.0,3.6659,982.88
2014-02-16,21:41:57,-7.7392,33.0,3.072,982.87
2014-02-16,21:42:02,-7.7289,38.0,2.9286,982.87
2014-02-16,21:42:07,-7.7341,45.0,4.0755,982.88
2014-02-16,21:42:12,-7.7651,44.0,4.1779,982.87
2014-02-16,21:42:17,-7.7806,42.0,4.2394,982.84
2014-02-16,21:42:22,-7.8013,38.0,4.2803,982.88
2014-02-16,21:42:27,-7.8011,42.0,4.3622,982.88
2014-02-16,21:42:32,-7.8012,44.0,4.8538,982.89
2014-02-16,21:42:37,-7.7754,47.0,4.3418,982.89
2014-02-16,21:42:42,-7.7703,45.0,4.137,982.87
2014-02-16,21:42:47,-7.791,47.0,4.2394,982.83
2014-02-16,21:42:52,-7.8218,43.0,4.2803,982.83
2014-02-16,21:42:57,-7.8477,42.0,4.3008,982.82
2014-02-16,21:43:02,-7.8684,43.0,4.4851,982.82
2014-02-16,21:43:07,-7.8941,44.0,4.567,982.84
2014-02-16,21:43:12,-7.9251,47.0,4.649,982.8
2014-02-16,21:43:17,-7.9558,33.0,4.8128,982.79
2014-02-16,21:43:22,-7.956,39.0,4.8128,982.81
